AphiaID	isMarine	isBrackish	isFreshwater	isTerrestrial	isExtinct
460115	1	0	0	0	0
1542242	0	1	0	0	0
460240	1	0	0	0	0
463159	1	0	0	0	0
791673	NA	NA	NA	NA	NA
460792	1	0	0	0	0
791472	NA	NA	NA	NA	NA
461112	1	NA	0	0	0
461272	1	0	0	0	0
461043	1	NA	0	0	0
461452	1	0	0	0	0
461461	1	NA	0	0	0
777399	1	NA	0	0	0
461578	1	NA	0	0	0
461814	1	NA	0	0	0
462022	1	0	0	0	0
788188	NA	NA	NA	NA	NA
462124	1	0	0	0	0
462141	1	0	0	0	0
462216	1	0	0	0	0
462233	1	NA	0	0	0
462245	1	NA	0	0	0
462264	1	NA	0	0	0
791551	1	0	0	0	0
791606	1	0	0	0	0
462503	1	0	0	0	0
789967	1	NA	0	0	0
462650	1	NA	0	0	NA
391381	1	0	0	0	0
463070	1	NA	NA	0	NA
462918	1	0	0	0	0
462943	1	NA	0	0	0
509798	1	NA	NA	1	NA
1598334	1	NA	NA	NA	NA
508314	1	NA	NA	1	NA
406949	1	1	0	0	NA
406464	1	0	0	0	NA
406476	1	0	0	0	NA
406505	1	0	0	0	NA
406525	1	0	0	0	NA
389583	1	0	0	0	NA
406571	1	0	0	0	NA
406663	1	0	0	0	NA
406669	1	0	0	0	NA
406679	1	0	0	0	NA
406691	1	0	0	0	NA
406692	1	0	0	0	NA
406700	1	0	0	0	NA
406759	1	0	0	0	NA
406774	1	0	0	0	NA
406939	1	0	0	0	NA
406956	1	0	0	0	NA
407045	1	0	0	0	NA
407122	1	0	0	0	NA
407127	1	0	0	0	NA
389580	1	0	0	0	NA
407182	1	0	0	0	NA
407186	1	0	0	0	NA
407209	1	0	0	0	NA
1477792	1	0	0	0	NA
871320	1	NA	NA	NA	NA
227550	1	NA	NA	1	NA
871319	1	NA	NA	NA	NA
416305	1	NA	NA	NA	NA
227536	1	0	0	0	0
172865	1	0	0	0	NA
134610	1	0	0	0	NA
239753	1	0	0	0	NA
239853	1	0	0	0	NA
239591	1	0	0	0	NA
239539	1	0	0	0	NA
240055	1	0	0	0	NA
134659	1	0	0	0	NA
240415	1	0	0	0	NA
239480	1	0	0	0	NA
239859	1	0	0	0	NA
173314	1	0	0	0	NA
379126	1	0	0	0	0
240323	1	0	0	0	NA
173520	1	0	0	0	NA
239612	1	0	0	0	NA
239694	1	0	0	0	NA
173594	1	0	0	0	NA
851551	1	0	0	0	NA
240099	1	0	0	0	NA
239999	1	0	0	0	NA
379123	1	0	0	0	0
240383	1	0	0	0	NA
239432	1	0	0	0	NA
239550	1	0	0	0	NA
394744	1	0	0	1	NA
116947	1	NA	1	0	NA
475682	1	NA	0	0	0
137438	1	NA	NA	NA	NA
137458	1	NA	NA	NA	NA
993359	NA	1	0	0	NA
137481	0	1	1	0	0
137484	0	1	1	0	NA
475588	1	NA	NA	NA	NA
475630	1	0	0	0	0
475767	1	0	0	0	0
475927	1	0	0	0	0
475949	1	0	0	0	0
475958	1	0	0	0	0
494041	1	NA	NA	NA	NA
477147	1	NA	NA	NA	NA
869500	1	1	NA	NA	NA
477168	1	NA	NA	NA	NA
478362	1	NA	NA	NA	NA
478364	1	NA	NA	NA	NA
477159	1	NA	NA	NA	NA
477163	1	NA	NA	NA	NA
709716	1	NA	NA	1	NA
709638	1	NA	NA	NA	NA
709649	1	NA	NA	NA	NA
709918	1	NA	NA	1	NA
384844	1	NA	NA	NA	NA
384846	1	NA	NA	NA	NA
384866	1	NA	NA	NA	NA
742722	1	1	1	1	NA
384865	1	NA	NA	NA	NA
384870	1	NA	NA	NA	NA
384871	1	NA	NA	NA	NA
384835	1	NA	NA	NA	NA
384908	1	NA	NA	NA	NA
722891	1	NA	NA	NA	NA
384932	1	NA	NA	NA	NA
722897	1	NA	NA	NA	NA
384939	1	NA	NA	NA	NA
384964	1	NA	NA	NA	NA
384971	1	NA	NA	NA	NA
384977	1	NA	NA	NA	NA
722936	1	NA	1	1	NA
385057	1	NA	NA	NA	NA
385059	1	NA	NA	NA	NA
150918	1	NA	NA	1	NA
494391	1	NA	NA	1	NA
871513	1	NA	NA	1	NA
871757	1	NA	NA	1	NA
871733	1	NA	NA	1	NA
871799	1	NA	NA	1	NA
871521	1	NA	NA	1	NA
871533	1	NA	NA	1	NA
871786	1	NA	NA	1	NA
871801	1	NA	NA	1	NA
871828	1	NA	NA	1	NA
871789	1	NA	NA	1	NA
871715	1	NA	NA	1	NA
385070	1	NA	NA	NA	NA
503121	1	NA	NA	1	NA
235365	1	NA	NA	NA	NA
183339	1	NA	NA	NA	NA
235604	1	NA	NA	NA	NA
235635	1	NA	NA	NA	NA
235420	1	NA	NA	NA	0
235426	1	NA	NA	NA	NA
235461	1	NA	NA	NA	NA
235633	1	NA	NA	NA	NA
235658	1	NA	NA	NA	NA
235691	1	NA	NA	NA	NA
235692	1	NA	NA	NA	NA
235711	1	NA	NA	NA	NA
869732	1	NA	NA	NA	NA
235720	1	NA	NA	NA	NA
104052	1	NA	NA	NA	NA
235425	1	NA	NA	NA	NA
231831	1	NA	NA	NA	NA
235525	1	NA	NA	NA	NA
235362	1	NA	NA	NA	NA
235363	1	NA	NA	NA	NA
235399	1	NA	NA	NA	NA
235429	1	NA	NA	NA	NA
235523	1	NA	NA	NA	NA
235457	1	NA	NA	NA	NA
235551	1	NA	NA	NA	NA
235586	1	NA	NA	NA	NA
235668	1	NA	NA	NA	NA
235561	1	NA	NA	NA	NA
235652	1	NA	NA	NA	NA
235675	1	NA	NA	NA	NA
869733	1	NA	NA	NA	NA
235364	1	NA	NA	NA	NA
235374	1	NA	NA	NA	NA
235438	1	NA	NA	NA	NA
235437	1	NA	NA	NA	NA
235514	1	NA	NA	NA	NA
235524	1	NA	NA	NA	NA
235538	1	NA	NA	NA	NA
815913	1	NA	NA	NA	NA
235390	1	NA	NA	NA	NA
235535	1	NA	NA	NA	NA
235704	1	NA	NA	NA	NA
235686	1	NA	NA	NA	NA
235725	1	NA	NA	NA	NA
235433	1	NA	NA	NA	NA
231830	1	NA	NA	NA	NA
235577	1	NA	NA	NA	NA
459080	1	NA	NA	NA	NA
470779	1	0	0	0	NA
470755	1	0	0	0	NA
472475	1	0	0	0	NA
884812	1	NA	NA	NA	NA
1591450	1	0	0	0	0
471241	1	0	0	0	NA
174015	1	0	0	0	NA
173948	1	0	0	0	NA
173985	1	0	0	0	NA
472244	1	0	0	0	NA
472041	1	0	0	0	0
470710	1	0	0	0	NA
470726	1	0	0	0	NA
470719	1	0	0	0	NA
470713	1	0	0	0	NA
471950	1	0	0	0	NA
469325	1	0	0	0	NA
471165	1	0	0	0	NA
472117	1	0	0	0	NA
173226	1	0	0	0	NA
469364	1	0	0	0	NA
448290	1	0	0	0	NA
448292	1	0	0	0	NA
173009	1	0	0	0	NA
834002	1	0	0	0	0
472035	1	0	0	0	NA
472073	1	0	0	0	NA
472074	1	0	0	0	NA
472080	1	0	0	0	NA
469192	1	0	0	0	NA
469064	1	0	0	0	NA
469055	1	0	0	0	NA
472371	1	0	0	0	NA
472452	1	0	0	0	NA
471552	1	0	0	0	NA
472042	1	0	0	0	NA
468409	1	0	0	0	0
468415	1	0	0	0	0
468417	1	0	0	0	0
468425	1	0	0	0	0
468405	1	0	0	0	0
469777	1	0	0	0	NA
469798	1	0	0	0	0
173798	1	0	0	0	NA
173787	1	0	0	0	NA
467093	1	0	0	0	0
466900	1	0	0	0	0
466992	1	0	0	0	0
471842	1	0	0	0	NA
467024	1	0	0	0	NA
467038	1	0	0	0	0
467059	1	0	0	0	0
469882	1	0	0	0	NA
467527	1	0	0	0	0
111582	1	0	0	0	NA
470343	1	0	0	0	NA
1027494	1	NA	NA	NA	NA
471938	1	0	0	0	NA
471830	1	0	0	0	0
471431	1	0	0	0	NA
471451	1	0	0	0	NA
470305	1	0	0	0	NA
173730	1	0	0	0	NA
470175	1	0	0	0	NA
470207	1	0	0	0	NA
470236	1	0	0	0	NA
1469956	1	0	0	0	0
471626	1	0	0	0	NA
471629	1	0	0	0	NA
471632	1	0	0	0	NA
216028	1	0	0	0	0
469586	1	0	0	0	NA
469592	1	0	0	0	NA
469562	1	0	0	0	NA
469574	1	0	0	0	NA
470589	1	0	0	0	NA
470398	1	0	0	0	NA
471791	1	0	0	0	NA
470563	1	0	0	0	NA
599858	1	0	0	0	0
1304502	1	0	0	0	0
469917	1	0	0	0	NA
469905	1	0	0	0	NA
469903	1	0	0	0	NA
216007	1	0	0	0	NA
723918	1	0	0	0	NA
472396	1	0	0	0	NA
472602	1	0	0	0	NA
216000	1	0	0	0	NA
471574	1	0	0	0	NA
472190	1	0	0	0	NA
469942	1	0	0	0	0
216021	1	0	0	0	NA
469945	1	0	0	0	NA
472357	1	0	0	0	NA
470005	1	0	0	0	NA
472418	1	0	0	0	NA
472411	1	0	0	0	NA
472461	1	0	0	0	NA
471390	1	0	0	0	NA
471401	1	0	0	0	NA
471818	1	0	0	0	NA
472185	1	0	0	0	NA
471705	1	0	0	0	NA
471680	1	0	0	0	NA
471993	1	0	0	0	NA
472006	1	0	0	0	NA
471262	1	0	0	0	NA
472344	1	0	0	0	NA
394920	1	0	0	0	NA
111355	1	0	0	0	NA
173560	1	0	0	0	NA
111067	1	0	0	0	NA
472540	1	0	0	0	NA
468440	1	0	0	0	0
468442	1	0	0	0	0
471361	1	0	0	0	NA
422298	1	0	0	0	NA
470749	1	0	0	0	NA
111742	1	0	0	0	NA
174001	1	0	0	0	NA
1437537	1	0	0	0	1
470866	1	0	0	0	NA
470682	1	0	0	0	NA
174341	1	0	0	0	NA
469321	1	0	0	0	NA
469351	1	0	0	0	NA
467600	1	0	0	0	0
468347	1	0	0	0	0
469737	1	0	0	0	NA
172961	1	0	0	0	NA
468357	1	0	0	0	0
111180	1	0	0	0	NA
834018	1	0	0	0	0
471137	1	0	0	0	NA
469404	1	0	0	0	NA
210798	1	0	0	0	NA
111251	1	0	0	0	NA
471092	1	0	0	0	NA
471108	1	0	0	0	NA
468365	1	0	0	0	0
468387	1	0	0	0	0
472579	1	0	0	0	NA
468395	1	0	0	0	0
468402	1	0	0	0	0
173276	1	0	0	0	NA
469499	1	0	0	0	NA
173332	1	0	0	0	NA
173757	1	0	0	0	NA
173807	1	0	0	0	NA
467085	1	0	0	0	0
471742	1	0	0	0	NA
173542	1	0	0	0	NA
466950	1	0	0	0	0
466983	1	0	0	0	0
466987	1	0	0	0	0
467001	1	0	0	0	0
467011	1	0	0	0	0
467012	1	0	0	0	0
467020	1	0	0	0	0
467031	1	0	0	0	0
470336	1	0	0	0	NA
1027126	1	NA	NA	NA	0
470344	1	0	0	0	NA
470337	1	0	0	0	NA
471934	1	0	0	0	NA
992090	1	NA	NA	NA	0
174337	1	0	0	0	NA
174331	1	0	0	0	NA
471605	1	0	0	0	NA
174305	1	0	0	0	NA
470202	1	0	0	0	NA
470203	1	0	0	0	NA
174312	1	0	0	0	NA
470220	1	0	0	0	NA
470280	1	0	0	0	NA
469544	1	0	0	0	NA
469583	1	0	0	0	NA
470985	1	0	0	0	0
470587	1	0	0	0	NA
470406	1	0	0	0	NA
470407	1	0	0	0	NA
470491	1	0	0	0	0
470529	1	0	0	0	NA
470490	1	0	0	0	0
470571	1	0	0	0	0
469120	1	0	0	0	NA
1304503	1	0	0	0	0
599856	1	0	0	0	0
469926	1	0	0	0	NA
216006	1	0	0	0	NA
472395	1	0	0	0	0
472398	1	0	0	0	NA
472207	1	0	0	0	NA
173627	1	0	0	0	NA
173818	1	0	0	0	NA
111389	1	0	0	0	NA
174263	1	0	0	0	NA
469985	1	0	0	0	NA
469986	1	0	0	0	NA
469993	1	0	0	0	NA
469999	1	0	0	0	NA
471523	1	0	0	0	NA
471517	1	0	0	0	NA
471519	1	0	0	0	NA
471788	1	0	0	0	NA
471778	1	0	0	0	NA
1415330	1	0	0	0	0
471404	1	0	0	0	NA
469672	1	0	0	0	0
469668	1	0	0	0	0
471345	1	0	0	0	NA
396020	1	0	0	0	NA
396032	1	0	0	0	NA
466915	1	0	0	0	0
469760	1	0	0	0	NA
471735	1	0	0	0	NA
468441	1	0	0	0	0
471381	1	0	0	0	NA
471414	1	0	0	0	0
471411	1	0	0	0	0
173958	1	0	0	0	NA
470752	1	0	0	0	NA
472472	1	0	0	0	NA
884813	1	0	0	0	0
884814	1	NA	NA	NA	0
470802	1	0	0	0	NA
471242	1	0	0	0	NA
174160	1	0	0	0	0
472245	1	0	0	0	NA
470715	1	0	0	0	NA
470716	1	0	0	0	NA
469352	1	0	0	0	0
472499	1	0	0	0	NA
471740	1	0	0	0	NA
1410457	1	0	0	0	1
422269	1	0	0	0	NA
468346	1	0	0	0	0
468348	1	0	0	0	0
833987	1	0	0	0	0
469205	1	0	0	0	NA
237801	1	0	0	0	0
173002	1	0	0	0	NA
471538	1	0	0	0	NA
471537	1	0	0	0	NA
471535	1	0	0	0	NA
469437	1	0	0	0	0
111071	1	0	0	0	NA
210805	1	0	0	0	NA
111302	1	0	0	0	NA
468424	1	0	0	0	0
1411230	1	0	0	0	1
469726	1	0	0	0	NA
466993	1	0	0	0	0
1416516	1	0	0	0	1
986952	1	NA	NA	NA	0
467014	1	0	0	0	0
467021	1	0	0	0	0
467054	1	0	0	0	0
467064	1	0	0	0	0
466967	1	0	0	0	0
471073	1	0	0	0	NA
469031	1	0	0	0	NA
1027137	1	NA	NA	NA	0
469019	1	0	0	0	NA
469021	1	0	0	0	NA
469026	1	0	0	0	NA
471737	1	0	0	0	NA
469036	1	0	0	0	NA
1401170	1	0	0	0	1
471486	1	0	0	0	NA
471434	1	0	0	0	NA
471484	1	0	0	0	NA
471474	1	0	0	0	NA
471483	1	0	0	0	NA
471356	1	0	0	0	NA
470304	1	0	0	0	NA
472488	1	0	0	0	NA
471617	1	0	0	0	NA
470148	1	0	0	0	NA
471562	1	0	0	0	NA
470174	1	0	0	0	NA
470153	1	0	0	0	NA
174310	1	0	0	0	NA
470171	1	0	0	0	NA
470268	1	0	0	0	NA
470246	1	0	0	0	NA
220647	1	0	0	0	NA
470239	1	0	0	0	NA
470287	1	0	0	0	NA
471642	1	0	0	0	NA
471627	1	0	0	0	NA
471630	1	0	0	0	NA
469582	1	0	0	0	NA
469540	1	0	0	0	NA
469584	1	0	0	0	NA
471001	1	0	0	0	NA
469628	1	0	0	0	NA
470408	1	0	0	0	NA
174372	1	0	0	0	0
470550	1	0	0	0	0
968936	1	NA	NA	NA	0
1580178	1	0	0	0	0
173869	1	0	0	0	NA
471901	1	0	0	0	NA
844433	1	0	0	0	0
469925	1	0	0	0	NA
870463	1	0	0	0	0
469900	1	0	0	0	NA
870465	1	0	0	0	0
472403	1	0	0	0	NA
471573	1	0	0	0	NA
471572	1	0	0	0	NA
472206	1	0	0	0	NA
471910	1	0	0	0	NA
472268	1	0	0	0	NA
469863	1	0	0	0	NA
469980	1	0	0	0	NA
470003	1	0	0	0	NA
471510	1	0	0	0	NA
471531	1	0	0	0	NA
471779	1	0	0	0	NA
220624	1	0	0	0	NA
470356	1	0	0	0	NA
471394	1	0	0	0	NA
471396	1	0	0	0	NA
471392	1	0	0	0	0
849274	1	0	0	0	0
216026	1	0	0	0	NA
471698	1	0	0	0	NA
471699	1	0	0	0	NA
396022	1	0	0	0	NA
471671	1	0	0	0	NA
396033	1	0	0	0	NA
174231	1	0	0	0	NA
471859	1	0	0	0	NA
467580	1	0	0	0	0
396730	1	0	0	0	NA
1533682	1	0	0	0	0
469047	1	0	0	0	NA
111697	1	0	0	0	NA
470757	1	0	0	0	NA
472177	1	0	0	0	NA
470907	1	0	0	0	NA
471240	1	0	0	0	0
173999	1	0	0	0	NA
472143	1	0	0	0	NA
987462	1	NA	NA	NA	0
111618	1	0	0	0	NA
111636	1	0	0	0	NA
111615	1	0	0	0	NA
111629	1	0	0	0	NA
111539	1	0	0	0	NA
472047	1	0	0	0	NA
472055	1	0	0	0	NA
173229	1	0	0	0	NA
210808	1	0	0	0	0
469193	1	0	0	0	NA
172972	1	0	0	0	NA
394866	1	0	0	0	NA
448289	1	0	0	0	NA
834016	1	0	0	0	0
471136	1	0	0	0	NA
471129	1	0	0	0	NA
472071	1	0	0	0	NA
111246	1	0	0	0	NA
471100	1	0	0	0	NA
469053	1	0	0	0	NA
469063	1	0	0	0	NA
469058	1	0	0	0	NA
472355	1	0	0	0	NA
468412	1	0	0	0	0
468413	1	0	0	0	0
468414	1	0	0	0	0
468418	1	0	0	0	0
468423	1	0	0	0	0
468406	1	0	0	0	0
468398	1	0	0	0	0
469482	1	0	0	0	NA
469813	1	0	0	0	NA
467084	1	0	0	0	0
467116	1	0	0	0	0
466980	1	0	0	0	0
466995	1	0	0	0	0
467016	1	0	0	0	0
467017	1	0	0	0	0
467029	1	0	0	0	0
467036	1	0	0	0	0
467035	1	0	0	0	0
467039	1	0	0	0	0
467048	1	0	0	0	0
467052	1	0	0	0	0
467067	1	0	0	0	0
467079	1	0	0	0	0
111400	1	0	0	0	NA
468245	1	0	0	0	NA
471075	1	0	0	0	NA
471931	1	0	0	0	NA
471930	1	0	0	0	NA
422954	1	0	0	0	NA
468983	1	0	0	0	NA
468982	1	0	0	0	NA
471430	1	0	0	0	NA
881727	1	NA	NA	NA	0
471476	1	0	0	0	NA
471435	1	0	0	0	NA
471487	1	0	0	0	NA
472345	1	0	0	0	NA
471192	1	0	0	0	NA
174453	1	0	0	0	NA
174328	1	0	0	0	NA
174251	1	0	0	0	NA
388066	1	0	0	0	NA
174311	1	0	0	0	NA
470208	1	0	0	0	NA
220648	1	0	0	0	NA
471631	1	0	0	0	NA
470594	1	0	0	0	NA
470426	1	0	0	0	NA
471799	1	0	0	0	NA
220628	1	0	0	0	0
174420	1	0	0	0	NA
469099	1	0	0	0	NA
469097	1	0	0	0	NA
469149	1	0	0	0	NA
827672	1	0	0	0	0
469916	1	0	0	0	NA
471288	1	0	0	0	NA
471273	1	0	0	0	NA
471733	1	0	0	0	NA
216011	1	0	0	0	NA
469844	1	0	0	0	NA
111513	1	0	0	0	NA
469899	1	0	0	0	NA
469941	1	0	0	0	NA
469990	1	0	0	0	NA
174275	1	0	0	0	0
470031	1	0	0	0	NA
471524	1	0	0	0	NA
471511	1	0	0	0	NA
471518	1	0	0	0	NA
471516	1	0	0	0	NA
471399	1	0	0	0	NA
471405	1	0	0	0	NA
220630	1	0	0	0	0
471816	1	0	0	0	NA
396021	1	0	0	0	NA
396023	1	0	0	0	NA
396025	1	0	0	0	NA
396034	1	0	0	0	NA
466914	1	0	0	0	0
469752	1	0	0	0	NA
471418	1	0	0	0	0
470921	1	0	0	0	NA
471247	1	0	0	0	NA
471248	1	0	0	0	NA
470818	1	0	0	0	NA
470849	1	0	0	0	NA
1591454	1	0	0	0	0
183320	1	0	0	0	NA
472039	1	0	0	0	0
470712	1	0	0	0	NA
1293327	1	NA	NA	NA	0
422419	1	0	0	0	NA
111206	1	0	0	0	NA
467654	1	0	0	0	0
467597	1	0	0	0	0
183031	1	0	0	0	0
172966	1	0	0	0	NA
469384	1	0	0	0	NA
469388	1	0	0	0	NA
472075	1	0	0	0	NA
472078	1	0	0	0	NA
472082	1	0	0	0	NA
468364	1	0	0	0	0
469088	1	0	0	0	NA
468246	1	0	0	0	NA
469056	1	0	0	0	NA
111072	1	0	0	0	NA
469070	1	0	0	0	NA
470094	1	0	0	0	NA
470095	1	0	0	0	NA
174303	1	0	0	0	NA
111430	1	0	0	0	NA
468422	1	0	0	0	0
468393	1	0	0	0	0
468397	1	0	0	0	0
468399	1	0	0	0	0
173266	1	0	0	0	0
469479	1	0	0	0	NA
469477	1	0	0	0	NA
1416405	1	0	0	0	0
469478	1	0	0	0	NA
471174	1	0	0	0	NA
173795	1	0	0	0	NA
173749	1	0	0	0	NA
173764	1	0	0	0	NA
472252	1	0	0	0	NA
472255	1	0	0	0	NA
469713	1	0	0	0	NA
467444	1	0	0	0	0
466996	1	0	0	0	0
422314	1	0	0	0	NA
467027	1	0	0	0	0
111512	1	0	0	0	NA
467532	1	0	0	0	0
396723	1	0	0	0	NA
471072	1	0	0	0	NA
1027136	1	NA	NA	NA	0
471823	1	0	0	0	NA
471937	1	0	0	0	NA
469020	1	0	0	0	0
469010	1	0	0	0	NA
1415298	1	0	0	0	0
471471	1	0	0	0	NA
220612	1	0	0	0	NA
471479	1	0	0	0	NA
471432	1	0	0	0	NA
422331	1	0	0	0	NA
173653	1	0	0	0	NA
723937	1	0	0	0	0
1420967	1	0	0	0	NA
395727	1	0	0	0	NA
471611	1	0	0	0	NA
470232	1	0	0	0	NA
1041945	1	NA	NA	NA	0
470244	1	0	0	0	NA
471633	1	0	0	0	NA
471628	1	0	0	0	NA
469542	1	0	0	0	NA
470956	1	0	0	0	NA
1412654	1	0	0	0	1
422347	1	0	0	0	NA
470403	1	0	0	0	NA
470561	1	0	0	0	0
470562	1	0	0	0	NA
174416	1	0	0	0	NA
471712	1	0	0	0	NA
111591	1	0	0	0	NA
844432	1	0	0	0	0
469931	1	0	0	0	NA
472400	1	0	0	0	NA
472603	1	0	0	0	NA
471571	1	0	0	0	NA
472059	1	0	0	0	NA
173614	1	0	0	0	NA
471257	1	0	0	0	NA
472318	1	0	0	0	NA
472331	1	0	0	0	NA
469981	1	0	0	0	NA
469989	1	0	0	0	NA
231828	1	0	0	0	NA
472460	1	0	0	0	NA
1413119	1	0	0	0	1
472194	1	0	0	0	NA
471393	1	0	0	0	NA
471400	1	0	0	0	NA
471988	1	0	0	0	NA
1416477	1	0	0	0	0
471907	1	0	0	0	NA
472337	1	0	0	0	NA
472341	1	0	0	0	NA
422249	1	0	0	0	0
396726	1	0	0	0	NA
111062	1	0	0	0	NA
468439	1	0	0	0	0
468438	1	0	0	0	0
471386	1	0	0	0	NA
471427	1	0	0	0	0
470773	1	0	0	0	NA
470908	1	0	0	0	NA
470883	1	0	0	0	NA
1424575	1	0	0	0	NA
470984	1	0	0	0	NA
470980	1	0	0	0	NA
472172	1	0	0	0	NA
472242	1	0	0	0	NA
472248	1	0	0	0	NA
470714	1	0	0	0	NA
111662	1	0	0	0	NA
470711	1	0	0	0	NA
471951	1	0	0	0	NA
469260	1	0	0	0	NA
469339	1	0	0	0	NA
467655	1	0	0	0	0
467590	1	0	0	0	0
467629	1	0	0	0	0
183072	1	0	0	0	0
471912	1	0	0	0	NA
467617	1	0	0	0	0
534167	1	0	0	0	0
471914	1	0	0	0	NA
111229	1	0	0	0	0
469387	1	0	0	0	NA
469392	1	0	0	0	NA
472081	1	0	0	0	NA
471148	1	0	0	0	NA
111147	1	0	0	0	NA
471093	1	0	0	0	NA
468363	1	0	0	0	0
172950	1	0	0	0	NA
469057	1	0	0	0	NA
172946	1	0	0	0	NA
111070	1	0	0	0	NA
111360	1	0	0	0	0
111429	1	0	0	0	NA
172926	1	0	0	0	NA
172933	1	0	0	0	NA
471551	1	0	0	0	NA
468416	1	0	0	0	0
468410	1	0	0	0	NA
468419	1	0	0	0	0
468420	1	0	0	0	0
468407	1	0	0	0	0
468403	1	0	0	0	0
469490	1	0	0	0	NA
472253	1	0	0	0	NA
469714	1	0	0	0	NA
466982	1	0	0	0	0
466989	1	0	0	0	0
466990	1	0	0	0	0
466991	1	0	0	0	NA
467002	1	0	0	0	0
467005	1	0	0	0	0
467023	1	0	0	0	0
467041	1	0	0	0	0
467042	1	0	0	0	0
467060	1	0	0	0	0
467050	1	0	0	0	0
111304	1	0	0	0	NA
1027133	1	NA	NA	NA	0
471932	1	0	0	0	NA
471436	1	0	0	0	NA
394867	1	0	0	0	NA
471433	1	0	0	0	NA
471438	1	0	0	0	NA
471478	1	0	0	0	NA
174333	1	0	0	0	NA
472425	1	0	0	0	NA
472428	1	0	0	0	NA
395706	1	0	0	0	NA
395726	1	0	0	0	NA
470157	1	0	0	0	NA
174309	1	0	0	0	NA
470163	1	0	0	0	NA
470206	1	0	0	0	NA
220645	1	0	0	0	0
470234	1	0	0	0	NA
470237	1	0	0	0	NA
470259	1	0	0	0	NA
470294	1	0	0	0	NA
471645	1	0	0	0	NA
469543	1	0	0	0	NA
469545	1	0	0	0	NA
469585	1	0	0	0	NA
470972	1	0	0	0	NA
469614	1	0	0	0	0
470586	1	0	0	0	NA
470404	1	0	0	0	NA
470427	1	0	0	0	NA
470401	1	0	0	0	NA
470402	1	0	0	0	NA
471792	1	0	0	0	NA
174368	1	0	0	0	NA
470551	1	0	0	0	NA
471867	1	0	0	0	NA
469116	1	0	0	0	NA
469105	1	0	0	0	NA
471277	1	0	0	0	0
471909	1	0	0	0	NA
472151	1	0	0	0	NA
174207	1	0	0	0	NA
472323	1	0	0	0	0
472420	1	0	0	0	NA
395424	1	0	0	0	NA
471520	1	0	0	0	NA
470355	1	0	0	0	NA
1591449	1	0	0	0	0
472122	1	0	0	0	NA
396028	1	0	0	0	NA
471669	1	0	0	0	NA
396024	1	0	0	0	NA
396027	1	0	0	0	NA
396029	1	0	0	0	NA
396031	1	0	0	0	NA
467583	1	0	0	0	0
467582	1	0	0	0	0
471586	1	0	0	0	NA
396712	1	0	0	0	0
467570	1	0	0	0	0
468443	1	0	0	0	0
468448	1	0	0	0	0
422299	1	0	0	0	NA
468459	1	0	0	0	0
471358	1	0	0	0	NA
471416	1	0	0	0	0
111694	1	0	0	0	NA
111708	1	0	0	0	NA
1469957	1	0	0	0	0
470945	1	0	0	0	NA
472176	1	0	0	0	NA
987488	1	NA	NA	NA	NA
111713	1	0	0	0	NA
111721	1	0	0	0	NA
1034697	1	NA	NA	NA	0
471569	1	0	0	0	NA
174009	1	0	0	0	NA
470817	1	0	0	0	NA
470848	1	0	0	0	NA
1591451	1	0	0	0	0
470718	1	0	0	0	NA
159762	1	0	0	0	NA
174343	1	0	0	0	NA
469261	1	0	0	0	NA
471725	1	0	0	0	NA
472576	1	0	0	0	NA
471167	1	0	0	0	NA
467627	1	0	0	0	0
471911	1	0	0	0	NA
469366	1	0	0	0	NA
469194	1	0	0	0	NA
986707	1	NA	NA	NA	0
172984	1	0	0	0	NA
469385	1	0	0	0	NA
471149	1	0	0	0	NA
210799	1	0	0	0	0
469432	1	0	0	0	NA
469431	1	0	0	0	NA
111254	1	0	0	0	NA
395062	1	0	0	0	NA
172989	1	0	0	0	NA
468385	1	0	0	0	0
469054	1	0	0	0	NA
210807	1	0	0	0	NA
470133	1	0	0	0	NA
472530	1	0	0	0	NA
468279	1	0	0	0	NA
468426	1	0	0	0	0
469480	1	0	0	0	NA
469779	1	0	0	0	NA
469797	1	0	0	0	NA
472254	1	0	0	0	NA
471741	1	0	0	0	0
469728	1	0	0	0	NA
466981	1	0	0	0	0
467006	1	0	0	0	0
467009	1	0	0	0	0
467022	1	0	0	0	0
467034	1	0	0	0	0
467053	1	0	0	0	0
467062	1	0	0	0	0
469678	1	0	0	0	NA
468244	1	0	0	0	NA
470614	1	0	0	0	NA
471969	1	0	0	0	NA
471965	1	0	0	0	NA
172900	1	0	0	0	NA
469023	1	0	0	0	NA
471254	1	0	0	0	NA
220618	1	0	0	0	NA
471462	1	0	0	0	NA
471445	1	0	0	0	NA
471449	1	0	0	0	NA
471460	1	0	0	0	NA
471488	1	0	0	0	NA
471477	1	0	0	0	NA
470322	1	0	0	0	NA
220607	1	0	0	0	NA
471184	1	0	0	0	NA
174335	1	0	0	0	NA
472512	1	0	0	0	0
471613	1	0	0	0	NA
471608	1	0	0	0	NA
470154	1	0	0	0	NA
470205	1	0	0	0	NA
470231	1	0	0	0	NA
470241	1	0	0	0	NA
470242	1	0	0	0	NA
470238	1	0	0	0	NA
470240	1	0	0	0	NA
470293	1	0	0	0	NA
471648	1	0	0	0	NA
471649	1	0	0	0	NA
469546	1	0	0	0	NA
469591	1	0	0	0	NA
469541	1	0	0	0	NA
471002	1	0	0	0	NA
469606	1	0	0	0	NA
